order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior
18441,60019,prior,89,2,14,1
18442,114486,prior,2,3,13,30
18443,124710,prior,10,0,11,4
18444,202209,prior,18,5,20,12
18445,141937,prior,1,5,21,NULL
18446,167233,prior,31,2,6,11
18447,10585,prior,3,2,16,8
18448,184689,prior,1,3,18,NULL
18449,79254,prior,31,2,9,5
18450,22519,prior,3,1,8,25
18451,140691,prior,2,0,17,3
18452,129927,prior,20,2,11,7
18453,96728,prior,6,5,10,16
18454,121192,prior,5,5,11,7
18455,131215,prior,2,3,17,30
18456,99496,prior,8,1,23,21
18457,161504,prior,28,3,12,6
18458,66825,prior,1,1,16,NULL
18459,70371,prior,8,1,10,28
18460,100716,prior,3,1,13,7
18461,28543,prior,31,0,13,7
18462,93906,prior,57,4,9,2
18463,162312,prior,4,2,10,14
18464,5006,prior,1,6,17,NULL
18465,94407,prior,11,0,9,7
18466,31034,prior,2,5,11,30
18467,97921,prior,2,6,16,30
18468,174880,prior,6,6,11,2
18469,34393,prior,10,1,11,7
18470,13010,prior,13,3,16,5
18471,42789,prior,12,2,16,2
18472,44638,prior,3,1,8,7
18473,138337,prior,1,0,9,NULL
18474,69873,prior,6,4,19,7
18475,149220,prior,3,4,12,5
18476,137373,prior,8,2,19,14
18477,53339,prior,2,0,11,0
18478,41807,prior,21,6,17,16
18479,199454,prior,8,6,15,5
18480,188062,prior,5,1,16,15
18481,184304,prior,14,5,18,15
18482,178906,prior,28,1,16,15
18483,69523,prior,5,1,11,7
18484,128359,prior,14,0,14,7
18485,115432,prior,13,0,15,5
18486,41341,prior,22,6,17,2
18487,84259,prior,12,2,10,18
18488,40062,train,32,4,14,2
18489,172034,prior,60,3,16,4
18490,62586,prior,16,0,11,18
18491,170867,prior,5,4,12,14
18492,88769,train,13,0,15,14
18493,136146,prior,21,6,14,6
18494,41030,prior,6,2,12,30
18495,110101,prior,7,0,11,30
18496,171305,prior,12,3,11,14
18497,14787,prior,1,3,14,NULL
18498,116926,prior,26,1,23,6
18499,125087,prior,23,3,8,5
18500,111081,prior,3,3,16,28
18501,15527,prior,10,6,12,7
18502,161407,prior,1,2,12,NULL
18503,194118,prior,5,2,15,30
18504,667,prior,4,5,20,2
18505,153477,prior,36,1,15,2
18506,141756,prior,14,6,15,6
18507,166042,prior,20,1,11,10
18508,129867,prior,36,4,15,7
18509,136909,prior,22,6,17,4
18510,23372,prior,1,2,18,NULL
18511,7000,test,24,5,15,5
18512,80803,prior,6,4,21,13
18513,188782,prior,6,1,15,28
18514,12496,prior,4,2,11,11
18515,12840,prior,7,6,13,18
18516,14357,prior,17,1,15,30
18517,43914,prior,1,1,13,NULL
18518,60813,prior,14,5,8,12
18519,105133,prior,18,0,18,7
18520,66804,prior,7,5,19,27
18521,160612,prior,54,4,6,1
18522,24486,prior,6,2,14,10
18523,113732,prior,12,5,15,20
18524,163175,prior,11,2,20,5
18525,116255,prior,6,4,14,4
18526,140909,prior,29,6,18,0
18527,7004,prior,7,2,19,13
18528,11171,prior,1,4,15,NULL
18529,123621,prior,4,0,14,28
18530,33967,prior,24,2,18,7
18531,1955,test,37,1,12,9
18532,152250,prior,1,2,11,NULL
18533,202166,prior,14,0,14,10
18534,132424,prior,14,1,9,7
18535,19896,prior,4,3,9,9
18536,91459,prior,6,4,16,27
18537,127362,prior,3,3,14,7
18538,32016,prior,13,3,11,9
18539,147153,prior,5,5,11,4
18540,96813,prior,6,2,13,30
18541,153900,prior,4,4,18,30
18542,2619,test,8,4,21,30
18543,158240,train,4,5,15,30
18544,139552,prior,3,6,8,30
18545,8777,prior,14,0,10,30
18546,38765,prior,36,6,10,5
18547,188687,prior,29,4,7,2
18548,96878,prior,2,0,12,30
18549,98973,prior,11,3,14,30
18550,104288,prior,61,1,7,8
18551,140246,test,17,5,19,4
18552,74315,prior,10,0,19,1
18553,127970,prior,6,2,15,7
18554,157874,prior,25,2,9,8
18555,182461,prior,2,6,7,13
18556,42117,prior,12,1,9,15
18557,62799,prior,11,0,16,17
18558,136968,prior,4,6,21,6
18559,76508,test,7,3,16,13
18560,17911,prior,32,1,18,1
18561,38732,prior,5,6,8,12
18562,4090,prior,13,1,12,4
18563,86150,prior,3,0,10,28
18564,117941,prior,8,0,14,30
18565,181111,prior,4,2,15,11
18566,54254,prior,21,3,16,0
18567,150125,prior,15,5,19,21
18568,114817,prior,5,6,13,8
18569,192795,prior,27,2,14,1
18570,17884,prior,38,2,16,4
18571,143825,prior,19,2,17,16
18572,138113,prior,88,1,9,3
18573,166157,prior,13,1,8,30
18574,35373,prior,28,3,9,9
18575,71260,prior,17,5,5,11
18576,118609,prior,22,0,17,4
18577,151518,prior,1,1,11,NULL
18578,30439,prior,15,0,15,7
18579,189496,prior,16,0,8,12
18580,158683,prior,6,4,9,13
18581,60698,prior,14,0,14,9
18582,107688,test,4,6,13,26
18583,26489,prior,59,5,13,4
18584,38188,prior,24,6,14,7
18585,205852,prior,4,1,8,17
18586,144107,prior,12,5,14,14
18587,202641,prior,7,2,11,8
18588,163228,prior,42,1,14,5
18589,106481,prior,40,0,18,4
18590,194112,prior,6,6,23,4
18591,150913,prior,19,5,11,17
18592,158695,prior,3,4,8,10
18593,197599,prior,1,0,19,NULL
18594,166212,prior,7,0,16,21
18595,133335,prior,4,4,9,6
18596,131500,prior,11,1,17,11
18597,167664,prior,7,0,14,6
18598,204086,prior,3,2,13,2
18599,13181,prior,19,4,13,30
18600,87130,prior,4,1,16,6
18601,196788,prior,4,3,12,7
18602,116151,prior,2,5,9,14
18603,170847,prior,19,6,18,11
18604,20152,prior,55,1,15,3
18605,176055,prior,21,6,15,5
18606,14668,prior,21,3,9,30
18607,88716,prior,53,1,10,13
18608,7903,prior,14,0,9,14
18609,178175,prior,31,5,10,6
18610,64528,prior,3,3,10,7
18611,77313,prior,2,6,17,7
18612,91957,prior,41,4,11,1
18613,49066,prior,3,4,10,22
18614,145688,prior,1,1,15,NULL
18615,169621,prior,8,6,12,23
18616,7374,prior,20,2,14,8
18617,18745,prior,2,1,9,21
18618,187657,prior,30,0,15,7
18619,129168,prior,38,5,13,5
18620,73918,train,12,4,14,25
18621,233,prior,19,5,11,3
18622,153405,prior,19,0,9,1
18623,68362,prior,2,6,13,20
18624,62069,prior,8,6,15,7
18625,149071,prior,3,6,16,21
18626,161441,prior,12,4,9,14
18627,152968,prior,24,3,20,5
18628,176951,prior,28,4,11,1
18629,39581,train,18,1,14,5
18630,186792,prior,8,5,11,4
18631,22318,prior,6,4,17,3
18632,28439,prior,2,4,11,1
18633,81416,prior,2,1,18,15
18634,161106,prior,32,4,8,5
18635,74947,test,22,1,17,6
18636,96793,prior,8,1,9,8
18637,118107,prior,20,1,10,4
18638,113168,prior,3,2,11,30
18639,189125,prior,25,2,11,2
18640,8170,prior,30,1,8,8
18641,46476,prior,3,0,12,8
18642,131733,prior,5,2,8,8
18643,129417,prior,5,5,16,30
18644,165048,prior,12,1,6,28
18645,102783,prior,12,3,20,30
18646,98174,prior,3,1,14,9
18647,188839,prior,15,6,18,13
18648,154966,prior,1,1,14,NULL
18649,66549,test,9,0,15,30
18650,161886,prior,2,2,20,10
18651,100792,prior,3,2,9,30
18652,97820,prior,44,1,10,4
18653,183519,prior,63,2,6,6
18654,71775,prior,3,4,0,30
18655,154331,prior,39,6,19,6
18656,200429,prior,61,2,11,3
18657,76330,prior,10,3,22,7
18658,35632,prior,3,0,14,30
18659,29675,prior,8,4,1,13
18660,66010,test,4,4,19,5
18661,173079,prior,24,1,12,3
18662,65317,prior,5,2,11,0
18663,453,prior,8,3,14,30
18664,167548,prior,8,5,17,6
18665,131919,prior,1,1,12,NULL
18666,180797,prior,28,4,11,6
18667,185452,prior,15,1,8,3
18668,168162,prior,93,2,11,0
18669,92173,prior,7,6,13,7
18670,21887,prior,26,3,8,3
18671,2846,test,15,0,13,8
18672,180796,prior,9,2,6,22
18673,86662,prior,1,4,15,NULL
18674,180518,prior,11,5,11,4
18675,70305,train,45,1,11,10
18676,183791,prior,3,4,5,11
18677,101382,prior,10,2,15,30
18678,115059,prior,12,3,8,15
18679,111982,prior,45,2,5,2
18680,150285,prior,12,5,13,6
18681,170825,prior,3,2,7,13
18682,123085,prior,12,2,17,11
18683,119910,prior,7,2,10,3
18684,72073,prior,11,4,10,14
18685,83525,prior,6,3,17,5
18686,53737,prior,51,3,11,3
18687,7618,prior,25,5,15,3
18688,136138,prior,23,4,15,0
18689,79896,prior,2,4,17,9
18690,114908,prior,20,4,8,6
18691,70097,prior,20,2,12,6
18692,54255,prior,19,0,20,13
18693,53488,prior,4,2,15,7
18694,109137,prior,21,1,13,3
18695,161549,prior,41,1,8,6
18696,144303,prior,26,1,11,6
18697,12433,prior,1,0,16,NULL
18698,203381,prior,12,1,15,10
18699,55979,prior,19,2,11,4
18700,51563,prior,44,5,9,1
18701,107659,prior,7,1,14,3
18702,98437,prior,15,0,14,30
18703,15556,prior,2,4,16,6
18704,1191,prior,27,1,7,4
18705,104015,prior,4,2,14,20
18706,87784,prior,1,1,17,NULL
18707,168565,prior,2,3,13,9
18708,181747,prior,18,2,10,7
18709,87026,prior,25,0,17,6
18710,107724,prior,5,2,18,27
18711,116422,train,77,5,23,6
18712,161543,prior,3,1,21,4
18713,184342,train,11,2,11,3
18714,97439,prior,53,1,16,6
18715,198621,prior,5,0,8,0
18716,140306,prior,21,0,15,2
18717,135808,prior,12,6,11,13
18718,158125,prior,3,1,11,25
18719,201587,prior,26,5,18,1
18720,153276,prior,13,1,18,14
18721,12269,prior,13,3,19,11
18722,169517,prior,10,2,11,5
18723,185517,prior,4,6,18,9
18724,23057,prior,20,1,10,10
18725,171236,prior,7,2,20,4
18726,26454,train,20,0,15,30
18727,147322,prior,13,1,9,1
18728,89179,prior,3,6,16,17
18729,178821,prior,76,6,14,1
18730,203167,prior,2,6,11,9
18731,67088,train,6,6,16,7
18732,45569,prior,1,2,22,NULL
18733,11455,prior,18,4,13,7
18734,127951,prior,85,1,8,2
18735,13349,prior,4,3,16,1
18736,43329,prior,20,4,6,5
18737,94288,prior,64,0,10,3
18738,46855,prior,4,1,23,30
18739,102468,prior,3,2,16,30
18740,20908,prior,3,5,16,2
18741,51172,prior,23,4,14,5
18742,198364,train,9,0,6,0
18743,69432,prior,1,1,14,NULL
18744,16184,prior,7,2,22,2
18745,80480,prior,10,1,9,7
18746,151105,prior,13,5,20,25
18747,88973,prior,2,1,17,30
18748,17081,test,14,5,21,30
18749,165365,prior,10,6,14,7
18750,133176,prior,4,4,19,30
18751,69404,prior,5,2,20,30
18752,11635,prior,5,3,12,8
18753,27549,prior,3,2,18,4
18754,192672,prior,30,3,17,13
18755,43872,prior,2,6,8,30
18756,154827,prior,42,4,13,2
18757,130009,prior,5,5,10,10
18758,32969,prior,1,0,1,NULL
18759,102705,prior,9,0,13,30
18760,62906,prior,5,5,16,9
18761,11365,prior,2,5,10,7
18762,205490,train,16,6,8,30
18763,116622,prior,10,6,9,6
18764,198263,prior,5,5,14,4
18765,200246,prior,26,4,13,11
18766,118904,prior,1,0,20,NULL
18767,13998,prior,9,3,12,30
18768,54379,prior,4,3,13,14
18769,205421,train,7,2,15,30
18770,34567,prior,26,0,17,2
18771,130567,prior,12,5,18,26
18772,26745,prior,50,1,12,11
18773,204555,prior,4,6,6,0
18774,67142,prior,23,1,9,7
18775,162888,prior,4,0,16,8
18776,127387,prior,9,1,13,3
18777,198085,prior,44,2,16,11
18778,10285,train,8,1,14,9
18779,106248,prior,2,1,10,9
18780,24548,prior,2,1,11,30
18781,85959,prior,18,3,13,13
18782,23264,prior,18,5,14,12
18783,168312,prior,2,6,20,16
18784,182313,prior,6,3,12,6
18785,33186,prior,14,0,15,30
18786,108532,prior,3,2,23,6
18787,34994,prior,42,0,21,4
18788,186464,prior,1,6,16,NULL
18789,99741,prior,7,5,13,7
18790,80365,prior,7,2,19,2
18791,72289,prior,1,0,17,NULL
18792,15030,prior,34,1,7,21
18793,131909,prior,21,6,17,4
18794,133914,prior,4,0,13,30
18795,96436,prior,31,1,18,1
18796,91668,prior,2,3,9,2
18797,84398,prior,34,3,18,6
18798,48687,train,17,6,13,30
18799,85831,prior,4,3,11,9
18800,169231,prior,4,4,14,30
18801,5206,prior,3,4,16,10
18802,65350,prior,52,1,10,5
18803,119467,prior,9,2,20,30
18804,131400,prior,6,5,15,8
18805,139611,prior,23,2,10,6
18806,80651,prior,10,0,11,7
18807,64434,prior,6,3,13,11
18808,104857,prior,17,3,22,2
18809,151083,prior,4,6,17,7
18810,91837,prior,8,1,13,14
18811,33501,prior,2,1,9,8
18812,185084,prior,7,0,22,10
18813,105120,prior,1,1,10,NULL
18814,50562,prior,8,3,17,7
18815,153902,prior,12,5,15,18
18816,107182,prior,2,4,9,24
18817,20972,prior,26,2,10,4
18818,116303,prior,14,2,9,30
18819,5315,prior,3,2,16,30
18820,183953,prior,29,1,11,7
18821,93826,prior,22,0,13,7
18822,139651,prior,9,1,13,29
18823,81772,prior,1,4,19,NULL
18824,164271,prior,30,3,17,13
18825,186331,prior,24,1,18,19
18826,186383,prior,9,4,14,6
18827,59532,prior,6,3,12,9
18828,9380,prior,4,2,8,3
18829,92480,train,5,0,15,27
18830,134248,prior,36,3,7,2
18831,192128,prior,29,0,20,3
18832,48176,prior,10,1,11,3
18833,84242,prior,5,1,15,6
18834,200800,prior,10,5,19,2
18835,6915,prior,1,5,16,NULL
18836,90378,test,15,6,0,15
18837,151237,prior,29,1,9,7
18838,15194,prior,4,0,18,7
18839,78846,prior,10,0,17,19
18840,90166,prior,3,1,19,7
18841,193238,prior,13,4,19,10
18842,121701,prior,4,6,10,23
18843,122414,prior,3,2,16,29
18844,30429,prior,5,5,20,6
18845,114685,prior,18,0,19,13
18846,152877,prior,57,0,9,3
18847,97011,prior,9,3,20,28
18848,118328,prior,10,6,12,8
18849,203589,prior,2,2,18,9
18850,90996,prior,35,4,12,4
18851,154881,prior,33,2,14,5
18852,31719,prior,7,2,9,1
18853,138345,prior,3,4,6,3
18854,114988,prior,2,0,8,16
18855,133814,prior,2,6,9,11
18856,202432,prior,1,6,18,NULL
18857,17406,prior,3,6,19,8
18858,26766,test,4,1,16,30
18859,14473,prior,1,6,15,NULL
18860,29216,prior,5,5,19,24
18861,49701,prior,54,6,17,4
18862,114172,prior,7,1,12,2
18863,58550,prior,3,6,17,30
18864,36304,prior,3,4,16,4
18865,105224,prior,5,3,15,14
18866,148917,prior,28,4,5,3
18867,84834,prior,10,1,12,22
18868,122386,prior,1,6,18,NULL
18869,27944,prior,6,0,11,15
18870,78034,prior,3,1,9,30
18871,1387,prior,12,4,20,3
18872,156639,prior,19,1,8,6
18873,44992,prior,11,0,16,6
18874,158367,prior,12,5,11,6
18875,15946,prior,5,2,16,2
18876,186033,prior,1,1,12,NULL
18877,6856,prior,3,1,8,20
18878,167899,prior,17,3,15,1
18879,93779,prior,26,4,0,6
18880,79708,prior,32,1,12,0
18881,126428,prior,9,3,22,5
18882,202580,prior,50,4,14,11
18883,47296,prior,4,5,19,7
18884,34905,prior,14,1,12,18
18885,46268,prior,5,6,17,30
18886,19019,prior,22,2,10,8
18887,38187,prior,7,0,15,26
18888,111194,train,6,4,9,30
18889,39663,prior,57,1,16,3
18890,187445,train,58,1,18,2
18891,141570,prior,1,3,20,NULL
18892,163101,prior,17,3,9,5
18893,77962,prior,2,1,12,20
18894,143352,prior,18,2,10,2
18895,70165,prior,12,2,9,14
18896,90274,prior,19,2,17,9
18897,119708,prior,22,6,11,10
18898,152889,prior,3,0,16,2
18899,32221,prior,3,0,9,30
18900,4697,prior,7,6,13,9
18901,59147,train,9,5,10,14
18902,108163,prior,19,2,17,24
18903,58264,prior,28,0,16,7
18904,58806,prior,5,0,12,8
18905,124014,train,5,1,17,30
18906,126574,prior,3,1,16,14
18907,21463,prior,23,1,16,5
18908,47606,prior,30,3,10,7
18909,203849,prior,10,2,20,30
18910,179606,prior,21,5,16,18
18911,34117,prior,9,5,11,3
18912,202464,prior,9,1,20,1
18913,195543,prior,3,1,9,30
18914,135760,prior,9,4,11,7
18915,82284,train,9,0,17,17
18916,82972,prior,45,3,13,2
18917,65744,prior,7,6,19,1
18918,86178,prior,8,1,13,13
18919,18491,prior,39,1,9,2
18920,64030,test,18,2,16,22
18921,162982,prior,13,6,16,5
18922,42685,prior,19,0,7,8
18923,57513,prior,7,0,13,1
18924,73014,prior,7,5,13,4
18925,16022,test,4,4,13,9
18926,11523,prior,34,1,8,7
18927,191528,prior,20,2,15,15
18928,25579,prior,50,6,11,4
18929,47359,prior,19,4,13,3
18930,152899,prior,18,5,9,0
18931,87790,prior,20,5,8,30
18932,119461,prior,20,1,11,3
18933,158943,prior,37,3,22,7
18934,422,prior,17,5,10,5
18935,82607,prior,9,1,21,12
18936,140919,prior,21,5,10,7
18937,175126,test,7,6,11,7
18938,20498,prior,9,2,19,6
18939,53701,prior,6,3,11,9
18940,112501,prior,11,3,17,4
18941,64068,prior,7,1,9,7
18942,53187,prior,3,1,10,8
18943,95271,prior,6,3,17,3
18944,189351,prior,2,5,10,30
18945,45040,prior,7,1,14,30
18946,61974,prior,10,2,13,10
18947,92052,prior,29,5,16,4
18948,109349,prior,60,6,7,8
18949,46054,prior,2,3,2,15
18950,82283,prior,2,1,14,30
18951,186335,prior,9,1,10,7
18952,73636,prior,18,3,9,7
18953,131387,prior,15,2,13,20
18954,159750,prior,28,5,6,5
18955,173247,prior,1,0,1,NULL
18956,27081,prior,6,0,17,30
18957,89283,prior,4,3,22,26
18958,134329,prior,70,3,17,5
18959,85015,prior,8,2,17,30
18960,148230,prior,4,4,18,7
18961,61675,prior,2,0,14,4
18962,138696,prior,17,2,20,11
18963,3770,prior,35,2,9,6
18964,73006,test,4,0,15,21
18965,143070,train,5,3,10,15
18966,198832,prior,46,6,12,3
18967,173509,test,17,4,16,11
18968,142445,prior,8,3,14,5
18969,196692,prior,6,5,10,11
18970,111138,prior,6,2,13,30
18971,187567,prior,11,1,17,6
18972,133511,prior,6,0,19,30
18973,81164,prior,13,5,18,10
18974,89256,prior,5,4,14,6
18975,25321,train,27,1,8,15
18976,81236,prior,1,5,9,NULL
18977,122798,prior,5,6,12,2
18978,162393,prior,24,2,9,2
18979,194012,prior,3,0,18,7
18980,173133,prior,17,5,10,30
18981,102988,prior,5,5,11,10
18982,178006,prior,2,3,12,12
18983,76809,prior,28,4,13,10
18984,162423,prior,28,6,10,6
18985,938,prior,13,0,12,29
18986,198153,prior,35,2,18,30
18987,167935,train,6,4,15,14
18988,103431,prior,67,5,12,6
18989,12514,prior,24,4,16,5
18990,160226,prior,13,1,9,5
18991,140332,prior,1,1,15,NULL
18992,165049,prior,21,0,15,3
18993,108947,prior,23,4,19,10
18994,3007,prior,2,0,17,5
18995,169187,prior,6,3,9,6
18996,4934,test,51,4,21,4
18997,53096,prior,12,6,9,10
18998,8770,prior,10,1,16,4
18999,122144,prior,1,1,8,NULL
19000,45699,prior,44,5,12,2
19001,185441,prior,81,5,6,3
19002,141399,prior,14,6,9,13
19003,140288,prior,5,0,13,5
19004,127433,train,12,5,22,16
19005,127072,prior,15,6,4,2
19006,137841,prior,4,3,11,6
19007,64718,prior,14,4,15,6
19008,44451,prior,6,0,15,14
19009,56979,prior,8,2,13,8
19010,198930,prior,42,1,15,1
19011,160617,prior,73,0,14,2
19012,81100,prior,1,2,12,NULL
19013,172088,prior,14,1,11,6
19014,184232,prior,11,5,20,9
19015,23711,prior,56,5,8,6
19016,169708,prior,4,3,13,0
19017,42930,prior,6,0,18,17
19018,144505,prior,24,0,13,2
19019,180905,prior,39,4,14,6
19020,96043,prior,26,5,16,4
19021,71594,prior,4,1,16,8
19022,143373,prior,8,2,11,1
19023,18192,prior,17,4,17,13
19024,88932,prior,10,4,13,21
19025,79671,prior,11,4,12,12
19026,179684,prior,1,6,11,NULL
19027,2083,prior,6,0,11,3
19028,59975,prior,40,1,18,6
19029,183836,prior,3,0,12,30
19030,89053,train,18,1,15,30
19031,163656,prior,11,0,16,8
19032,101094,prior,68,3,17,4
19033,168449,prior,50,3,13,4
19034,7427,prior,12,3,13,3
19035,18291,prior,5,0,11,7
19036,96272,prior,1,1,10,NULL
19037,33489,prior,4,2,8,1
19038,115918,prior,11,1,12,8
19039,199705,prior,3,1,13,0
19040,77153,prior,8,2,11,30
19041,168941,train,51,0,13,1
19042,114701,prior,40,0,11,7
19043,196877,prior,16,2,12,4
19044,63960,prior,12,2,9,7
19045,14289,prior,5,0,21,6
19046,59066,prior,6,0,13,30
19047,62876,prior,36,5,19,6
19048,18311,prior,10,3,12,2
19049,27608,prior,48,3,11,2
19050,170248,prior,38,0,14,1
19051,86383,prior,43,0,19,4
19052,51129,prior,68,2,9,5
19053,60595,prior,23,2,10,3
19054,39142,prior,14,6,9,11
19055,16504,prior,31,0,13,8
19056,123819,prior,16,3,19,3
19057,134526,prior,5,0,10,30
19058,134730,prior,16,1,17,6
19059,156000,prior,8,1,19,1
19060,136489,prior,2,3,14,2
19061,194375,prior,29,1,14,4
19062,90119,prior,13,5,12,6
19063,51915,prior,21,5,14,7
19064,197306,prior,4,2,18,17
19065,102665,prior,6,0,12,3
19066,64637,prior,28,1,10,3
19067,147709,prior,4,5,18,12
19068,88725,prior,15,4,10,11
19069,45671,prior,12,4,10,12
19070,181862,prior,5,6,18,1
19071,127030,prior,3,4,17,27
19072,44285,prior,77,1,20,4
19073,370,prior,4,6,22,9
19074,20924,prior,41,4,14,3
19075,11018,prior,3,5,18,5
19076,99890,prior,4,2,10,14
19077,111687,prior,64,5,16,2
19078,67878,prior,6,0,11,7
19079,112450,prior,56,0,11,5
19080,46063,prior,1,6,20,NULL
19081,33915,prior,5,6,11,6
19082,71046,prior,11,6,10,14
19083,134689,prior,1,6,14,NULL
19084,144835,prior,46,5,9,9
19085,55352,prior,5,1,17,16
19086,166908,prior,70,5,17,1
19087,119121,prior,2,6,10,12
19088,31344,prior,3,5,15,16
19089,49445,prior,4,4,13,8
19090,147182,prior,26,1,10,6
19091,132646,prior,14,4,11,7
19092,34143,prior,6,4,17,4
19093,34608,prior,2,5,12,15
19094,194445,prior,6,1,18,1
19095,14490,prior,20,2,13,5
19096,83709,prior,3,0,21,6
19097,3298,train,44,6,9,13
19098,18146,train,12,0,7,7
19099,164293,test,15,5,9,27
19100,70091,prior,2,1,20,30
19101,184119,prior,16,2,14,6
19102,54768,prior,24,3,19,5
19103,41739,prior,50,4,8,14
19104,97752,prior,5,4,11,17
19105,100260,prior,4,3,8,6
19106,17501,prior,4,3,16,23
19107,192836,prior,8,5,16,15
19108,161131,prior,28,6,10,11
19109,85169,prior,17,4,8,3
19110,141704,prior,82,2,10,5
19111,90344,prior,8,4,8,14
19112,197029,prior,13,3,8,13
19113,160509,prior,1,5,23,NULL
19114,186442,prior,7,0,23,22
19115,193352,prior,4,6,14,9
19116,66089,prior,9,3,12,12
19117,11223,prior,3,0,9,25
19118,149504,prior,22,1,11,4
19119,20561,prior,6,1,12,5
19120,148784,prior,14,0,15,21
19121,62013,prior,3,1,17,3
19122,26226,prior,15,3,13,15
19123,14052,prior,6,1,9,21
19124,119136,prior,31,6,1,5
19125,190322,prior,7,6,7,3
19126,156311,prior,83,0,15,9
19127,63169,prior,4,4,10,9
19128,26111,prior,4,2,13,30
19129,120238,prior,20,3,16,2
19130,15819,prior,2,0,9,7
19131,103702,prior,10,4,10,7
19132,49216,prior,2,3,18,3
19133,114910,prior,7,3,13,30
19134,20189,prior,19,4,11,6
19135,127428,prior,5,6,8,5
19136,88179,prior,3,6,15,15
19137,170383,prior,4,6,17,14
19138,101594,prior,7,1,20,9
19139,165398,prior,17,1,12,9
19140,160011,prior,10,0,21,5
19141,182706,prior,34,3,7,4
19142,16570,prior,7,6,20,8
19143,160023,prior,15,6,16,23
19144,5303,prior,20,3,18,2
19145,154549,train,10,1,10,5
19146,141382,prior,2,5,12,7
19147,15447,prior,83,1,9,7
19148,70979,prior,4,2,15,10
19149,10934,prior,99,5,12,6
19150,12102,prior,37,1,7,6
19151,178021,prior,26,1,13,6
19152,171485,prior,3,1,5,10
19153,76122,prior,3,5,18,3
19154,194216,prior,7,5,0,3
19155,182205,prior,11,5,7,9
19156,18332,prior,64,1,13,3
19157,178209,prior,40,5,16,1
19158,140567,prior,20,3,9,2
19159,87078,prior,7,0,11,4
19160,80204,prior,23,3,19,0
19161,167386,prior,48,5,14,4
19162,100698,prior,3,3,0,6
19163,180649,prior,15,5,19,3
19164,99005,prior,10,1,11,28
19165,10660,prior,27,5,13,4
19166,196456,prior,24,0,18,8
19167,101088,prior,5,2,11,15
19168,104261,prior,2,3,13,23
19169,7044,prior,10,3,13,7
19170,193016,prior,29,2,12,9
19171,131057,prior,20,6,10,9
19172,134816,prior,10,2,7,5
19173,149752,train,7,5,15,30
19174,62690,prior,11,2,9,9
19175,86236,prior,38,6,11,6
19176,193676,prior,22,0,9,11
19177,39568,train,7,0,8,30
19178,33343,prior,1,3,10,NULL
19179,188973,prior,3,0,10,7
19180,194943,prior,21,5,14,1
19181,167153,prior,8,2,23,11
19182,77836,prior,8,0,19,2
19183,146257,prior,6,6,14,10
19184,187684,prior,2,2,14,5
19185,42037,prior,77,5,11,1
19186,10669,prior,1,5,8,NULL
19187,77930,prior,21,1,21,19
19188,47270,prior,11,2,8,12
19189,188860,prior,5,6,11,30
19190,42,prior,3,1,19,7
19191,192747,prior,80,1,8,4
19192,34777,prior,17,5,16,22
19193,20993,prior,9,0,9,22
19194,63833,prior,16,3,0,9
19195,55331,prior,30,6,17,6
19196,175224,prior,11,1,14,14
19197,91139,prior,3,2,12,6
19198,57218,prior,17,0,11,8
19199,185247,prior,17,6,14,30
19200,203025,prior,1,0,9,NULL
19201,33448,prior,6,4,8,3
19202,145908,prior,6,3,16,30
19203,145735,prior,4,6,18,21
19204,194075,train,9,4,8,30
19205,146711,prior,13,1,12,4
19206,205218,prior,16,1,7,15
19207,117169,prior,2,1,8,30
19208,99675,prior,11,1,13,11
19209,173018,prior,12,1,14,3
19210,123878,prior,1,0,13,NULL
19211,33746,train,12,3,8,5
